5563,EE23224,DERBIGNY-NINEMILE 230,0,50,CB,NINEMI,OCB,S2018,T,
5563,EE23224,DERBIGNY-NINEMILE 230,0,50,CB,NINEMI,OCB,S2015,T,
5564,EE23225,NINEMILE-SOUTHPORT 1 230,0,50,CB,NINEMI,GCB,S2088,T,
5564,EE23225,NINEMILE-SOUTHPORT 1 230,0,50,CB,NINEMI,GCB,S2085,T,
5565,EE23226,NINEMILE-ESTELLE 230,0,50,CB,NINEMI,GCB,S2028,T,
5565,EE23226,NINEMILE-ESTELLE 230,0,50,CB,NINEMI,GCB,S2025,T,
5567,EE23228,NINEMILE-AVONDALE-HARAHAN 230,0,50,CB,NINEMI,GCB,S2045,T,
5567,EE23228,NINEMILE-AVONDALE-HARAHAN 230,0,50,CB,NINEMI,GCB,S2042,T,
5568,EE23229,WATERFORD-NINEMILE POINT 3 230,0,50,CB,NINEMI,GCB,S2025,T,
5568,EE23229,WATERFORD-NINEMILE POINT 3 230,0,50,CB,NINEMI,OCB,S2022,T,
5570,EE23231,DESTREHAN-GOOD HOPE 230,0,50,LN,DESTRN_GDHOPE6,A, ,T,6GOODHP!    230.00 6DSTRHN!    230.00 1
5571,EE23232,GOOD HOPE-PROSPECT 230,0,50,LN,GDHOPE_PRSPCT6,A, ,T,6PRSPCT%    230.00 6GOODHP!    230.00 1
5573,EE23234,WESCO-LITTLE GYPSY 230,0,50,CB,L_GPSY,GCB,S3245,T,
5573,EE23234,WESCO-LITTLE GYPSY 230,0,50,CB,L_GPSY,GCB,S3242,T,
5577,EE23238,LITTLE GYPSY-UNIVERSITY CITY 230,0,50,CB,L_GPSY,GCB,S3275,T,
5577,EE23238,LITTLE GYPSY-UNIVERSITY CITY 230,0,50,CB,L_GPSY,GCB,S3272,T,
5578,EE23239,LITTLE GYPSY-PONTCHARTRAIN 230,0,50,CB,L_GPSY,GCB,S3235,T,
5578,EE23239,LITTLE GYPSY-PONTCHARTRAIN 230,0,50,CB,L_GPSY,GCB,S3232,T,
5581,EE23242,WATERFORD - LITTLE GYPSY 2 230,0,50,CB,L_GPSY,OCB,S3278,T,
5581,EE23242,WATERFORD - LITTLE GYPSY 2 230,0,50,CB,L_GPSY,GCB,S3275,T,
5582,EE23243,WATERFORD - LITTLE GYPSY 3 230,0,50,CB,L_GPSY,GCB,S3248,T,
5582,EE23243,WATERFORD - LITTLE GYPSY 3 230,0,50,CB,L_GPSY,GCB,S3245,T,
5583,EE23244,LITTLE GYPSY-BELLE POINT 230,0,50,CB,L_GPSY,GCB,S3205,T,
5583,EE23244,LITTLE GYPSY-BELLE POINT 230,0,50,CB,L_GPSY,GCB,S3202,T,
5586,EE23247,NINEMILE-SOUTHPORT 2 230,0,50,CB,NINEMI,OCB,S2034,T,
5586,EE23247,NINEMILE-SOUTHPORT 2 230,0,50,CB,NINEMI,OCB,S2031,T,
5604,EE23269,PANAMA-SUNSHINE 230,0,50,LN,SUNSHI_PANAMA6,A, ,T,6SUNSHN!    230.00 6PANAMA%    230.00 1
5605,EE23270,SUNSHINE-BAGATELLE 230,0,50,LN,BAGTEL_SUNSHI6,A, ,T,6BGATEL!    230.00 6SUNSHN!    230.00 1
5605,EE23270,SUNSHINE-BAGATELLE 230,0,50,CB,BAGTEL,GCB,S4641,T,
5606,EE23271,BAGATELLE-CONWAY 230,0,50,CB,BAGTEL,GCB,S1851,T,
5607,EE23272,BAGATELLE-SORRENTO 230,0,50,CB,SRENTO,GCB,S5929,T,
